Movie,Year,value,Release Date,Production Budget,Domestic Gross,Worldwide Gross
The Broken Hearts Club: A Romantic Comedy,2000,Timothy Olyphant,"Sep 29, 2000",1000000,1744858,2022442
The Broken Hearts Club: A Romantic Comedy,2000,Dean Cain,"Sep 29, 2000",1000000,1744858,2022442
The Broken Hearts Club: A Romantic Comedy,2000,Zach Braff,"Sep 29, 2000",1000000,1744858,2022442
The Broken Hearts Club: A Romantic Comedy,2000,Ben Weber,"Sep 29, 2000",1000000,1744858,2022442
Take Shelter,2011,Michael Shannon,"Sep 30, 2011",4750000,1728953,4972016
Take Shelter,2011,Jessica Chastain,"Sep 30, 2011",4750000,1728953,4972016
Take Shelter,2011,Shea Whigham,"Sep 30, 2011",4750000,1728953,4972016
Take Shelter,2011,Tova Stewart,"Sep 30, 2011",4750000,1728953,4972016
The Vatican Tapes,2015,Olivia Taylor Dudley,"Jul 23, 2015",13000000,1784763,14929184
The Vatican Tapes,2015,Michael Peña,"Jul 23, 2015",13000000,1784763,14929184
The Vatican Tapes,2015,Dougray Scott,"Jul 23, 2015",13000000,1784763,14929184
The Vatican Tapes,2015,Djimon Hounsou,"Jul 23, 2015",13000000,1784763,14929184
Steel,1997,Shaquille O'Neal,"Aug 15, 1997",16000000,1686429,1686429
Steel,1997,Annabeth Gish,"Aug 15, 1997",16000000,1686429,1686429
Steel,1997,Judd Nelson,"Aug 15, 1997",16000000,1686429,1686429
Steel,1997,Richard Roundtree,"Aug 15, 1997",16000000,1686429,1686429
Lady in White,1988,Lukas Haas,"Apr 22, 1988",4700000,1705139,1705139
Lady in White,1988,Len Cariou,"Apr 22, 1988",4700000,1705139,1705139
Lady in White,1988,Alex Rocco,"Apr 22, 1988",4700000,1705139,1705139
Lady in White,1988,Katherine Helmond,"Apr 22, 1988",4700000,1705139,1705139
Stoker,2013,Mia Wasikowska,"Feb 28, 2013",12000000,1703125,12034913
Stoker,2013,Nicole Kidman,"Feb 28, 2013",12000000,1703125,12034913
Stoker,2013,Matthew Goode,"Feb 28, 2013",12000000,1703125,12034913
Stoker,2013,Dermot Mulroney,"Feb 28, 2013",12000000,1703125,12034913
Bad Lieutenant: Port of Call New Orleans,2009,Nicolas Cage,"Nov 20, 2009",25000000,1702112,12413949
Bad Lieutenant: Port of Call New Orleans,2009,Eva Mendes,"Nov 20, 2009",25000000,1702112,12413949
Bad Lieutenant: Port of Call New Orleans,2009,Russell M. Haeuser,"Nov 20, 2009",25000000,1702112,12413949
Bad Lieutenant: Port of Call New Orleans,2009,Val Kilmer,"Nov 20, 2009",25000000,1702112,12413949
The White Countess,2005,Ralph Fiennes,"Dec 21, 2005",16000000,1669971,2814566
The White Countess,2005,Natasha Richardson,"Dec 21, 2005",16000000,1669971,2814566
The White Countess,2005,Vanessa Redgrave,"Dec 21, 2005",16000000,1669971,2814566
The White Countess,2005,Lynn Redgrave,"Dec 21, 2005",16000000,1669971,2814566
Marci X,2003,Lisa Kudrow,"Aug 22, 2003",20000000,1646664,1646664
Marci X,2003,Damon Wayans,"Aug 22, 2003",20000000,1646664,1646664
Marci X,2003,Richard Benjamin,"Aug 22, 2003",20000000,1646664,1646664
Marci X,2003,Jane Krakowski,"Aug 22, 2003",20000000,1646664,1646664
Pirates,1986,Walter Matthau,"Jul 1, 1986",40000000,1641825,6341825
Pirates,1986,Cris Campion,"Jul 1, 1986",40000000,1641825,6341825
Pirates,1986,Damien Thomas,"Jul 1, 1986",40000000,1641825,6341825
Pirates,1986,Olu Jacobs,"Jul 1, 1986",40000000,1641825,6341825
Gun Shy,2000,Liam Neeson,"Feb 4, 2000",10000000,1638202,1638202
Gun Shy,2000,Sandra Bullock,"Feb 4, 2000",10000000,1638202,1638202
Gun Shy,2000,Oliver Platt,"Feb 4, 2000",10000000,1638202,1638202
Gun Shy,2000,José Zúñiga,"Feb 4, 2000",10000000,1638202,1638202
Kites,2010,Kangana Ranaut,"May 21, 2010",9200000,1685269,17155193
Kites,2010,Hrithik Roshan,"May 21, 2010",9200000,1685269,17155193
Kites,2010,Steven Michael Quezada,"May 21, 2010",9200000,1685269,17155193
Kites,2010,Bárbara Mori,"May 21, 2010",9200000,1685269,17155193
A Ghost Story,2017,Casey Affleck,"Jul 7, 2017",100000,1594798,2769782
A Ghost Story,2017,Rooney Mara,"Jul 7, 2017",100000,1594798,2769782
A Ghost Story,2017,McColm Cephas Jr.,"Jul 7, 2017",100000,1594798,2769782
A Ghost Story,2017,Kenneisha Thompson,"Jul 7, 2017",100000,1594798,2769782
Nicholas Nickleby,2002,Charlie Hunnam,"Dec 27, 2002",10000000,1562800,3311924
Nicholas Nickleby,2002,Jamie Bell,"Dec 27, 2002",10000000,1562800,3311924
Nicholas Nickleby,2002,Christopher Plummer,"Dec 27, 2002",10000000,1562800,3311924
Nicholas Nickleby,2002,Jim Broadbent,"Dec 27, 2002",10000000,1562800,3311924
Veronica Guerin,2003,Cate Blanchett,"Jul 11, 2003",17000000,1569918,9438074
Veronica Guerin,2003,Colin Farrell,"Jul 11, 2003",17000000,1569918,9438074
Veronica Guerin,2003,Brenda Fricker,"Jul 11, 2003",17000000,1569918,9438074
Veronica Guerin,2003,Ciarán Hinds,"Jul 11, 2003",17000000,1569918,9438074
Hamlet,2000,Ethan Hawke,"May 12, 2000",2000000,1577287,2419669
Hamlet,2000,Kyle MacLachlan,"May 12, 2000",2000000,1577287,2419669
Hamlet,2000,Diane Venora,"May 12, 2000",2000000,1577287,2419669
Hamlet,2000,Sam Shepard,"May 12, 2000",2000000,1577287,2419669
Ararat,2002,Charles Aznavour,"Nov 15, 2002",15500000,1693000,1757694
Ararat,2002,Brent Carver,"Nov 15, 2002",15500000,1693000,1757694
Ararat,2002,Eric Bogosian,"Nov 15, 2002",15500000,1693000,1757694
Ararat,2002,Simon Abkarian,"Nov 15, 2002",15500000,1693000,1757694
Bully,2001,Brad Renfro,"Jul 13, 2001",2100000,881824,1381824
Bully,2001,Nick Stahl,"Jul 13, 2001",2100000,881824,1381824
Bully,2001,Bijou Phillips,"Jul 13, 2001",2100000,881824,1381824
Bully,2001,Rachel Miner,"Jul 13, 2001",2100000,881824,1381824
Destroyer,2018,Nicole Kidman,"Dec 25, 2018",9000000,1533324,3703064
Destroyer,2018,Toby Kebbell,"Dec 25, 2018",9000000,1533324,3703064
Destroyer,2018,Tatiana Maslany,"Dec 25, 2018",9000000,1533324,3703064
Destroyer,2018,Sebastian Stan,"Dec 25, 2018",9000000,1533324,3703064
A Midnight Clear,1992,Peter Berg,"Apr 24, 1992",5000000,1526697,1526697
A Midnight Clear,1992,Kevin Dillon,"Apr 24, 1992",5000000,1526697,1526697
A Midnight Clear,1992,Arye Gross,"Apr 24, 1992",5000000,1526697,1526697
A Midnight Clear,1992,Ethan Hawke,"Apr 24, 1992",5000000,1526697,1526697
Jane Got a Gun,2015,Natalie Portman,"Dec 31, 2015",25000000,1513793,3771345
Jane Got a Gun,2015,Joel Edgerton,"Dec 31, 2015",25000000,1513793,3771345
Jane Got a Gun,2015,Ewan McGregor,"Dec 31, 2015",25000000,1513793,3771345
Jane Got a Gun,2015,Rodrigo Santoro,"Dec 31, 2015",25000000,1513793,3771345
Donnie Darko,2001,Jake Gyllenhaal,"Oct 26, 2001",4500000,1480006,7510877
Donnie Darko,2001,Jena Malone,"Oct 26, 2001",4500000,1480006,7510877
Donnie Darko,2001,Mary McDonnell,"Oct 26, 2001",4500000,1480006,7510877
Donnie Darko,2001,Holmes Osborne,"Oct 26, 2001",4500000,1480006,7510877
The Diary of a Teenage Girl,2015,Bel Powley,"Aug 7, 2015",2000000,1477002,2279959
The Diary of a Teenage Girl,2015,Alexander Skarsgård,"Aug 7, 2015",2000000,1477002,2279959
The Diary of a Teenage Girl,2015,Kristen Wiig,"Aug 7, 2015",2000000,1477002,2279959
The Diary of a Teenage Girl,2015,Christopher Meloni,"Aug 7, 2015",2000000,1477002,2279959
Down by Law,1986,Tom Waits,"Sep 26, 1986",1100000,1436000,1436000
Down by Law,1986,John Lurie,"Sep 26, 1986",1100000,1436000,1436000
Down by Law,1986,Roberto Benigni,"Sep 26, 1986",1100000,1436000,1436000
Down by Law,1986,Nicoletta Braschi,"Sep 26, 1986",1100000,1436000,1436000
The Art of Getting By,2011,Freddie Highmore,"Jun 17, 2011",4000000,1430241,1989035
The Art of Getting By,2011,Emma Roberts,"Jun 17, 2011",4000000,1430241,1989035
The Art of Getting By,2011,Michael Angarano,"Jun 17, 2011",4000000,1430241,1989035
The Art of Getting By,2011,Sasha Spielberg,"Jun 17, 2011",4000000,1430241,1989035
I Hope They Serve Beer in Hell,2009,Matt Czuchry,"Sep 25, 2009",7000000,1429299,1429453
I Hope They Serve Beer in Hell,2009,Geoff Stults,"Sep 25, 2009",7000000,1429299,1429453
I Hope They Serve Beer in Hell,2009,Jesse Bradford,"Sep 25, 2009",7000000,1429299,1429453
I Hope They Serve Beer in Hell,2009,Tim Huck,"Sep 25, 2009",7000000,1429299,1429453
Northfork,2003,Duel Farnes,"Jul 11, 2003",1900000,1420578,1445140
Northfork,2003,Nick Nolte,"Jul 11, 2003",1900000,1420578,1445140
Northfork,2003,Anthony Edwards,"Jul 11, 2003",1900000,1420578,1445140
Northfork,2003,James Woods,"Jul 11, 2003",1900000,1420578,1445140
Genius,2016,Colin Firth,"Jun 10, 2016",17000000,1361045,7265283
Genius,2016,Jude Law,"Jun 10, 2016",17000000,1361045,7265283
Genius,2016,Nicole Kidman,"Jun 10, 2016",17000000,1361045,7265283
Genius,2016,Laura Linney,"Jun 10, 2016",17000000,1361045,7265283
The Devil's Double,2011,Dominic Cooper,"Jul 29, 2011",19100000,1361512,5965646
The Devil's Double,2011,Ludivine Sagnier,"Jul 29, 2011",19100000,1361512,5965646
The Devil's Double,2011,Raad Rawi,"Jul 29, 2011",19100000,1361512,5965646
The Devil's Double,2011,Philip Quast,"Jul 29, 2011",19100000,1361512,5965646
The Neon Demon,2016,Elle Fanning,"Jun 9, 2016",7500000,1333124,3559803
The Neon Demon,2016,Christina Hendricks,"Jun 9, 2016",7500000,1333124,3559803
The Neon Demon,2016,Keanu Reeves,"Jun 9, 2016",7500000,1333124,3559803
The Neon Demon,2016,Karl Glusman,"Jun 9, 2016",7500000,1333124,3559803
Thumbsucker,2005,Lou Taylor Pucci,"Sep 16, 2005",4000000,1328679,1919197
Thumbsucker,2005,Tilda Swinton,"Sep 16, 2005",4000000,1328679,1919197
Thumbsucker,2005,Vincent D'Onofrio,"Sep 16, 2005",4000000,1328679,1919197
Thumbsucker,2005,Keanu Reeves,"Sep 16, 2005",4000000,1328679,1919197
Another Earth,2011,Brit Marling,"Jul 22, 2011",175000,1321194,2102779
Another Earth,2011,William Mapother,"Jul 22, 2011",175000,1321194,2102779
Another Earth,2011,Matthew-Lee Erlbach,"Jul 22, 2011",175000,1321194,2102779
Another Earth,2011,DJ Flava,"Jul 22, 2011",175000,1321194,2102779
The Good German,2006,George Clooney,"Dec 15, 2006",32000000,1308696,6678033
The Good German,2006,Cate Blanchett,"Dec 15, 2006",32000000,1308696,6678033
The Good German,2006,Tobey Maguire,"Dec 15, 2006",32000000,1308696,6678033
The Good German,2006,Beau Bridges,"Dec 15, 2006",32000000,1308696,6678033
Personal Shopper,2016,Kristen Stewart,"Nov 19, 2016",6400000,1305195,3804977
Personal Shopper,2016,Lars Eidinger,"Nov 19, 2016",6400000,1305195,3804977
Personal Shopper,2016,Sigrid Bouaziz,"Nov 19, 2016",6400000,1305195,3804977
Personal Shopper,2016,Anders Danielsen Lie,"Nov 19, 2016",6400000,1305195,3804977
Iris,2001,Judi Dench,"Dec 14, 2001",5500000,5580479,5692941
Iris,2001,Jim Broadbent,"Dec 14, 2001",5500000,5580479,5692941
Iris,2001,Kate Winslet,"Dec 14, 2001",5500000,5580479,5692941
Iris,2001,Hugh Bonneville,"Dec 14, 2001",5500000,5580479,5692941
Cecil B. Demented,2000,Melanie Griffith,"Aug 11, 2000",10000000,1276984,1953882
Cecil B. Demented,2000,Stephen Dorff,"Aug 11, 2000",10000000,1276984,1953882
Cecil B. Demented,2000,Alicia Witt,"Aug 11, 2000",10000000,1276984,1953882
Cecil B. Demented,2000,Adrian Grenier,"Aug 11, 2000",10000000,1276984,1953882
Churchill,2017,Brian Cox,"Mar 30, 2017",10000000,1279681,7582196
Churchill,2017,Miranda Richardson,"Mar 30, 2017",10000000,1279681,7582196
Churchill,2017,John Slattery,"Mar 30, 2017",10000000,1279681,7582196
Churchill,2017,Julian Wadham,"Mar 30, 2017",10000000,1279681,7582196
Monty Python and the Holy Grail,1975,Graham Chapman,"May 10, 1975",400000,3427696,5028948
Monty Python and the Holy Grail,1975,John Cleese,"May 10, 1975",400000,3427696,5028948
Monty Python and the Holy Grail,1975,Eric Idle,"May 10, 1975",400000,3427696,5028948
Monty Python and the Holy Grail,1975,Terry Gilliam,"May 10, 1975",400000,3427696,5028948
The Funeral,1996,Christopher Walken,"Nov 1, 1996",12500000,1212799,1412799
The Funeral,1996,Chris Penn,"Nov 1, 1996",12500000,1212799,1412799
The Funeral,1996,Annabella Sciorra,"Nov 1, 1996",12500000,1212799,1412799
The Funeral,1996,Isabella Rossellini,"Nov 1, 1996",12500000,1212799,1412799
Elephant,2003,Elias McConnell,"Oct 24, 2003",3000000,1266955,10051516
Elephant,2003,Alex Frost,"Oct 24, 2003",3000000,1266955,10051516
Elephant,2003,Eric Deulen,"Oct 24, 2003",3000000,1266955,10051516
Elephant,2003,John Robinson,"Oct 24, 2003",3000000,1266955,10051516
Mandy,2018,Nicolas Cage,"Sep 14, 2018",6000000,1214525,1427656
Mandy,2018,Andrea Riseborough,"Sep 14, 2018",6000000,1214525,1427656
Mandy,2018,Linus Roache,"Sep 14, 2018",6000000,1214525,1427656
Mandy,2018,Ned Dennehy,"Sep 14, 2018",6000000,1214525,1427656
Child 44,2015,Tom Hardy,"Apr 17, 2015",50000000,1224330,8004221
Child 44,2015,Gary Oldman,"Apr 17, 2015",50000000,1224330,8004221
Child 44,2015,Noomi Rapace,"Apr 17, 2015",50000000,1224330,8004221
Child 44,2015,Joel Kinnaman,"Apr 17, 2015",50000000,1224330,8004221
Equilibrium,2002,Christian Bale,"Dec 6, 2002",20000000,1190018,5345869
Equilibrium,2002,Sean Bean,"Dec 6, 2002",20000000,1190018,5345869
Equilibrium,2002,Emily Watson,"Dec 6, 2002",20000000,1190018,5345869
Equilibrium,2002,Taye Diggs,"Dec 6, 2002",20000000,1190018,5345869
Kill the Irishman,2011,Ray Stevenson,"Mar 11, 2011",12000000,1188194,1188194
Kill the Irishman,2011,Christopher Walken,"Mar 11, 2011",12000000,1188194,1188194
Kill the Irishman,2011,Vincent D'Onofrio,"Mar 11, 2011",12000000,1188194,1188194
Kill the Irishman,2011,Val Kilmer,"Mar 11, 2011",12000000,1188194,1188194
Find Me Guilty,2006,Vin Diesel,"Mar 17, 2006",13000000,1173673,2898225
Find Me Guilty,2006,Peter Dinklage,"Mar 17, 2006",13000000,1173673,2898225
Find Me Guilty,2006,Ron Silver,"Mar 17, 2006",13000000,1173673,2898225
Find Me Guilty,2006,Alex Rocco,"Mar 17, 2006",13000000,1173673,2898225
Infamous,2006,Toby Jones,"Oct 13, 2006",13000000,1151330,2613717
Infamous,2006,Daniel Craig,"Oct 13, 2006",13000000,1151330,2613717
Infamous,2006,Sandra Bullock,"Oct 13, 2006",13000000,1151330,2613717
Infamous,2006,Sigourney Weaver,"Oct 13, 2006",13000000,1151330,2613717
L.I.E.,2001,Brian Cox,"Sep 7, 2001",700000,1140965,1140965
L.I.E.,2001,Paul Dano,"Sep 7, 2001",700000,1140965,1140965
L.I.E.,2001,Bruce Altman,"Sep 7, 2001",700000,1140965,1140965
L.I.E.,2001,Billy Kay,"Sep 7, 2001",700000,1140965,1140965
The Rover,2014,Guy Pearce,"Jun 4, 2014",8500000,1109199,3180252
The Rover,2014,Robert Pattinson,"Jun 4, 2014",8500000,1109199,3180252
The Rover,2014,Scoot McNairy,"Jun 4, 2014",8500000,1109199,3180252
The Rover,2014,David Field,"Jun 4, 2014",8500000,1109199,3180252
Red State,2011,Michael Parks,"Sep 23, 2011",4000000,1065429,1983596
Red State,2011,Melissa Leo,"Sep 23, 2011",4000000,1065429,1983596
Red State,2011,John Goodman,"Sep 23, 2011",4000000,1065429,1983596
Red State,2011,Michael Angarano,"Sep 23, 2011",4000000,1065429,1983596
The Overnight,2015,Adam Scott,"Jun 19, 2015",200000,1109808,1165996
The Overnight,2015,Taylor Schilling,"Jun 19, 2015",200000,1109808,1165996
The Overnight,2015,Jason Schwartzman,"Jun 19, 2015",200000,1109808,1165996
The Overnight,2015,Judith Godrèche,"Jun 19, 2015",200000,1109808,1165996
Made in Dagenham,2010,Sally Hawkins,"Nov 19, 2010",8000000,1095369,15644196
Made in Dagenham,2010,Bob Hoskins,"Nov 19, 2010",8000000,1095369,15644196
Made in Dagenham,2010,Andrea Riseborough,"Nov 19, 2010",8000000,1095369,15644196
Made in Dagenham,2010,Jaime Winstone,"Nov 19, 2010",8000000,1095369,15644196
What Just Happened,2008,Robert De Niro,"Oct 17, 2008",27000000,1090947,2412123
What Just Happened,2008,John Turturro,"Oct 17, 2008",27000000,1090947,2412123
What Just Happened,2008,Stanley Tucci,"Oct 17, 2008",27000000,1090947,2412123
What Just Happened,2008,Sean Penn,"Oct 17, 2008",27000000,1090947,2412123
The Machinist,2004,Christian Bale,"Oct 22, 2004",5000000,1082044,8655397
The Machinist,2004,Jennifer Jason Leigh,"Oct 22, 2004",5000000,1082044,8655397
The Machinist,2004,Aitana Sánchez-Gijón,"Oct 22, 2004",5000000,1082044,8655397
The Machinist,2004,John Sharian,"Oct 22, 2004",5000000,1082044,8655397
No Man's Land,2001,Branko Djuric,"Dec 7, 2001",1000000,1067481,2684207
No Man's Land,2001,Rene Bitorajac,"Dec 7, 2001",1000000,1067481,2684207
No Man's Land,2001,Filip Sovagovic,"Dec 7, 2001",1000000,1067481,2684207
No Man's Land,2001,Georges Siatidis,"Dec 7, 2001",1000000,1067481,2684207
Wonderland,2003,Val Kilmer,"Oct 3, 2003",5500000,1060512,1128468
Wonderland,2003,Lisa Kudrow,"Oct 3, 2003",5500000,1060512,1128468
Wonderland,2003,Kate Bosworth,"Oct 3, 2003",5500000,1060512,1128468
Wonderland,2003,Christina Applegate,"Oct 3, 2003",5500000,1060512,1128468
Velvet Goldmine,1998,Ewan McGregor,"Nov 6, 1998",9000000,1053788,4313644
Velvet Goldmine,1998,Jonathan Rhys Meyers,"Nov 6, 1998",9000000,1053788,4313644
Velvet Goldmine,1998,Christian Bale,"Nov 6, 1998",9000000,1053788,4313644
Velvet Goldmine,1998,Toni Collette,"Nov 6, 1998",9000000,1053788,4313644
Light Sleeper,1992,Willem Dafoe,"Sep 21, 1992",5000000,1050861,1050861
Light Sleeper,1992,Susan Sarandon,"Sep 21, 1992",5000000,1050861,1050861
Light Sleeper,1992,Dana Delany,"Sep 21, 1992",5000000,1050861,1050861
Light Sleeper,1992,David Clennon,"Sep 21, 1992",5000000,1050861,1050861
Animal Kingdom,2010,James Frecheville,"Aug 13, 2010",4200000,1044039,8078683
Animal Kingdom,2010,Guy Pearce,"Aug 13, 2010",4200000,1044039,8078683
Animal Kingdom,2010,Joel Edgerton,"Aug 13, 2010",4200000,1044039,8078683
Animal Kingdom,2010,Bryce Lindemann,"Aug 13, 2010",4200000,1044039,8078683
Casino Jack,2010,Kevin Spacey,"Dec 17, 2010",12500000,2039869,2272186
Casino Jack,2010,Barry Pepper,"Dec 17, 2010",12500000,2039869,2272186
Casino Jack,2010,Jon Lovitz,"Dec 17, 2010",12500000,2039869,2272186
Casino Jack,2010,Ruth Marshall,"Dec 17, 2010",12500000,2039869,2272186
A Home at the End of the World,2004,Colin Farrell,"Jul 23, 2004",6500000,1029017,1033810
A Home at the End of the World,2004,Dallas Roberts,"Jul 23, 2004",6500000,1029017,1033810
A Home at the End of the World,2004,Robin Wright,"Jul 23, 2004",6500000,1029017,1033810
A Home at the End of the World,2004,Sissy Spacek,"Jul 23, 2004",6500000,1029017,1033810
Buried,2010,Ryan Reynolds,"Sep 24, 2010",1987650,1044143,21270290
Buried,2010,José Luis García Pérez,"Sep 24, 2010",1987650,1044143,21270290
Buried,2010,Robert Paterson,"Sep 24, 2010",1987650,1044143,21270290
Buried,2010,Stephen Tobolowsky,"Sep 24, 2010",1987650,1044143,21270290
The Children of Huang Shi,2008,Jonathan Rhys Meyers,"May 23, 2008",20000000,1031872,8221700
The Children of Huang Shi,2008,Radha Mitchell,"May 23, 2008",20000000,1031872,8221700
The Children of Huang Shi,2008,Yun-Fat Chow,"May 23, 2008",20000000,1031872,8221700
The Children of Huang Shi,2008,Michelle Yeoh,"May 23, 2008",20000000,1031872,8221700
Attack the Block,2011,John Boyega,"Jul 29, 2011",13000000,1024175,6459183
Attack the Block,2011,Jodie Whittaker,"Jul 29, 2011",13000000,1024175,6459183
Attack the Block,2011,Alex Esmail,"Jul 29, 2011",13000000,1024175,6459183
Attack the Block,2011,Leeon Jones,"Jul 29, 2011",13000000,1024175,6459183
Columbus,2017,John Cho,"Aug 4, 2017",700000,1017107,1110511
Columbus,2017,Haley Lu Richardson,"Aug 4, 2017",700000,1017107,1110511
Columbus,2017,Parker Posey,"Aug 4, 2017",700000,1017107,1110511
Columbus,2017,Michelle Forbes,"Aug 4, 2017",700000,1017107,1110511
Owning Mahowny,2003,Philip Seymour Hoffman,"May 2, 2003",10000000,1011054,1147871
Owning Mahowny,2003,Minnie Driver,"May 2, 2003",10000000,1011054,1147871
Owning Mahowny,2003,John Hurt,"May 2, 2003",10000000,1011054,1147871
Owning Mahowny,2003,Maury Chaykin,"May 2, 2003",10000000,1011054,1147871
The Beaver,2011,Mel Gibson,"May 6, 2011",21000000,970816,5046038
The Beaver,2011,Jodie Foster,"May 6, 2011",21000000,970816,5046038
The Beaver,2011,Anton Yelchin,"May 6, 2011",21000000,970816,5046038
The Beaver,2011,Cherry Jones,"May 6, 2011",21000000,970816,5046038
The Hunting Party,2007,Richard Gere,"Sep 7, 2007",40000000,876671,7729552
The Hunting Party,2007,Terrence Howard,"Sep 7, 2007",40000000,876671,7729552
The Hunting Party,2007,Jesse Eisenberg,"Sep 7, 2007",40000000,876671,7729552
The Hunting Party,2007,Gordana Vukres,"Sep 7, 2007",40000000,876671,7729552
The Babadook,2014,Essie Davis,"May 23, 2014",2000000,950792,7482387
The Babadook,2014,Noah Wiseman,"May 23, 2014",2000000,950792,7482387
The Babadook,2014,Daniel Henshall,"May 23, 2014",2000000,950792,7482387
The Babadook,2014,Hayley McElhinney,"May 23, 2014",2000000,950792,7482387
The Miseducation of Cameron Post,2018,Chloë Grace Moretz,"Jul 20, 2018",900000,905111,2019874
The Miseducation of Cameron Post,2018,Steven Hauck,"Jul 20, 2018",900000,905111,2019874
The Miseducation of Cameron Post,2018,Quinn Shephard,"Jul 20, 2018",900000,905111,2019874
The Miseducation of Cameron Post,2018,Kerry Butler,"Jul 20, 2018",900000,905111,2019874
The Brothers Solomon,2007,Will Arnett,"Sep 7, 2007",10000000,900926,900926
The Brothers Solomon,2007,Will Forte,"Sep 7, 2007",10000000,900926,900926
The Brothers Solomon,2007,Jenna Fischer,"Sep 7, 2007",10000000,900926,900926
The Brothers Solomon,2007,Chi McBride,"Sep 7, 2007",10000000,900926,900926
The Yards,2000,Mark Wahlberg,"Oct 20, 2000",20000000,882710,2282710
The Yards,2000,Joaquin Phoenix,"Oct 20, 2000",20000000,882710,2282710
The Yards,2000,Charlize Theron,"Oct 20, 2000",20000000,882710,2282710
The Yards,2000,James Caan,"Oct 20, 2000",20000000,882710,2282710
Venom,2005,Agnes Bruckner,"Sep 16, 2005",25000000,881745,881745
Venom,2005,Jonathan Jackson,"Sep 16, 2005",25000000,881745,881745
Venom,2005,Meagan Good,"Sep 16, 2005",25000000,881745,881745
Venom,2005,Bijou Phillips,"Sep 16, 2005",25000000,881745,881745
Control,2007,Sam Riley,"Oct 10, 2007",6400000,871577,8902141
Control,2007,Samantha Morton,"Oct 10, 2007",6400000,871577,8902141
Control,2007,Craig Parkinson,"Oct 10, 2007",6400000,871577,8902141
Control,2007,Alexandra Maria Lara,"Oct 10, 2007",6400000,871577,8902141
Where the Truth Lies,2005,Kevin Bacon,"Oct 14, 2005",25000000,872142,1415656
Where the Truth Lies,2005,Colin Firth,"Oct 14, 2005",25000000,872142,1415656
Where the Truth Lies,2005,Alison Lohman,"Oct 14, 2005",25000000,872142,1415656
Where the Truth Lies,2005,David Hayman,"Oct 14, 2005",25000000,872142,1415656
Duma,2005,Alex Michaeletos,"Sep 30, 2005",12000000,870067,994790
Duma,2005,Campbell Scott,"Sep 30, 2005",12000000,870067,994790
Duma,2005,Hope Davis,"Sep 30, 2005",12000000,870067,994790
Duma,2005,Mary Makhatho,"Sep 30, 2005",12000000,870067,994790
Wendy and Lucy,2008,Michelle Williams,"Dec 10, 2008",300000,865695,1416046
Wendy and Lucy,2008,Lucy,"Dec 10, 2008",300000,865695,1416046
Wendy and Lucy,2008,David Koppell,"Dec 10, 2008",300000,865695,1416046
Wendy and Lucy,2008,Max Clement,"Dec 10, 2008",300000,865695,1416046
Felicia's Journey,1999,Bob Hoskins,"Nov 12, 1999",15000000,824295,1970268
Felicia's Journey,1999,Arsinée Khanjian,"Nov 12, 1999",15000000,824295,1970268
Felicia's Journey,1999,Elaine Cassidy,"Nov 12, 1999",15000000,824295,1970268
Felicia's Journey,1999,Sheila Reid,"Nov 12, 1999",15000000,824295,1970268
Patti Cake$,2017,Sahr Ngaujah,"Aug 18, 2017",1000000,800148,1471090
Patti Cake$,2017,Danielle Macdonald,"Aug 18, 2017",1000000,800148,1471090
Patti Cake$,2017,Bridget Everett,"Aug 18, 2017",1000000,800148,1471090
Patti Cake$,2017,Mamoudou Athie,"Aug 18, 2017",1000000,800148,1471090
The Toxic Avenger Part II,1989,Ron Fazio,"Feb 24, 1989",2300000,0,0
The Toxic Avenger Part II,1989,John Altamura,"Feb 24, 1989",2300000,0,0
The Toxic Avenger Part II,1989,Phoebe Legere,"Feb 24, 1989",2300000,0,0
The Toxic Avenger Part II,1989,Rick Collins,"Feb 24, 1989",2300000,0,0
31,2016,Malcolm McDowell,"Sep 16, 2016",1500000,779820,922727
31,2016,Richard Brake,"Sep 16, 2016",1500000,779820,922727
31,2016,Jeff Daniel Phillips,"Sep 16, 2016",1500000,779820,922727
31,2016,Sheri Moon Zombie,"Sep 16, 2016",1500000,779820,922727
Panic,2000,William H. Macy,"Dec 1, 2000",1000000,779137,1425707
Panic,2000,Neve Campbell,"Dec 1, 2000",1000000,779137,1425707
Panic,2000,John Ritter,"Dec 1, 2000",1000000,779137,1425707
Panic,2000,Donald Sutherland,"Dec 1, 2000",1000000,779137,1425707
Only God Forgives,2013,Ryan Gosling,"Jul 19, 2013",4800000,775849,4494560
Only God Forgives,2013,Kristin Scott Thomas,"Jul 19, 2013",4800000,775849,4494560
Only God Forgives,2013,Vithaya Pansringarm,"Jul 19, 2013",4800000,775849,4494560
Only God Forgives,2013,Gordon Brown,"Jul 19, 2013",4800000,775849,4494560
Without Limits,1998,Billy Crudup,"Sep 11, 1998",25000000,780326,780326
Without Limits,1998,Donald Sutherland,"Sep 11, 1998",25000000,780326,780326
Without Limits,1998,Monica Potter,"Sep 11, 1998",25000000,780326,780326
Without Limits,1998,Jeremy Sisto,"Sep 11, 1998",25000000,780326,780326
The Ten,2007,Paul Rudd,"Aug 3, 2007",5250000,769726,786677
The Ten,2007,Jessica Alba,"Aug 3, 2007",5250000,769726,786677
The Ten,2007,Winona Ryder,"Aug 3, 2007",5250000,769726,786677
The Ten,2007,Adam Brody,"Aug 3, 2007",5250000,769726,786677
